"","story_id","province_human","province_ICEWS","cleantext"
"11",7186361,"qinghai","tibet","AVERB by tibetan ACTAR  demand  right to studi in  languag  spread to  ADMINN  of nort DIRECTZ  ACTAR   london base tibet right ACTAR NONTOPIC. N of middl school ACTAR   AVERB DAYZ  in qinghai ADMINN  malho tibetan autonom ADMINN in anger at  forc to studi in  chines languag  free tibet NONTOPIC.   AVERB  sinc spread to N adjac tibetan ADMINN  in  remot ADMINN   NONTOPIC in  stat ACTAR  DAYZ .  N ACTAR  from N school in  ADMINN of chabcha in tsolho ADMINN  MONZ ed on DAYZ  to  local gover ACTAR  build  AVERB  want freedom for  tibetan languag   ACTAR NONTOPIC.   later AVERB back by ACTAR  and   teacher   NONTOPIC. ACTAR  also AVERB on DAYZ  in  ADMINN of dawu in  golog tibetan ADMINN ACTAR respond by prevent local resid from go out   street   NONTOPIC. local gover ACTAR in  ADMINN  deni  protests.     AVERB . ACTAR   calm   NONTOPIC  offici   sub_qinghai gover ACTAR  in tsolho   identifi   by  surnam li. local ACTAR in ACTAR face pressur from  senior to maintain stabil  and   typic deni NONTOPIC of unrest in  ADMINN .  AVERB  spark by ACTAR reform in qinghai requir  subject to  taught in mandarin  and    textbook to  print in chines except for tibetan languag  and   english class  free tibet NONTOPIC.  use of tibetan   systemat wipe out  part of ACTAR  strategi to c ACTAR   occup of tibet  free tibet NONTOPIC earlier  week.  ADMINN   scene of violent anti chines AVERB in  MONZ  N  start in tibet  capit sub_tibet  and   spread to nearbi ADMINN   larg tibetan popul   qinghai.  qinghai offici lie outsid  border ACTAR  set for  tibet ADMINN  much of   part of  tradit tibetan homeland. N tibetan NONTOPIC ACTAR of  campaign to water   cultur in  bid to increas  control   remot himalayan ADMINN   resen ACTAR   chines rule run deep. ACTAR  establish autonom ADMINN  for  of  dozen of ACTAR   N member of  ACTAR  complain  polici  aim at mere give  appear of autonomi  chines control remain tight. dma sst txw"
"12",22128906,"tibet","tibet","simmer polit tension in tibet burst   open on DAYZ  in N of sub_tibet   import templ   ACTAR of N young ACTAR monk interrupt  gover ACTAR organis visit by intern journalist to AVERB   lack of freedom in  countri  and   in support of  dalai lama.  monk  clear agit  and   N wept open   NONTOPIC  chines author of lie to  visit journalist  and   promis  demonstrations.  want  free tibet   want  free tibet  AVERB N of  young monk    cri at  time.  remark intrus of  monk   acknowledg    take consider person risk  undermin  care choreograph visit   design to show  life  return to normal in  sub_tibet follow  wave of AVERB in tibetan ADMINN  of  ADMINN   chines gover ACTAR    last N weeks.  financi time  part of  small ACTAR of journalist allow   tibetan capit for  N time sinc AVERB on  MONZ  N.  olymp game take place in beijing in  MONZ    chines gover ACTAR     heavi pressur to allow journalist  freedom to operate. chines author maintain   AVERB  and    anti chines AVERB in recent week   f ACTAR ed by  dalai lama   exil tibetan spiritu leader.  dramat intervent by  monk took place in  jokhang templ  NONTOPIC   brief by quzh   monk at  templ  and   deputi director of  administr ADMINN   NONTOPIC   ADMINN  monasteri  now calm.    talk   younger monks. most in  earli Ns. push in front of  journalist  and   start to air  grievances. well  call for freedom from chines rule of tibet   monk complain     lock in  templ sinc   MONZ  N AVERB.  know  will probabl  arrest    to keep fight  NONTOPIC N of  monks.  ACTAR of monk  soon AVERB by secur guard  and    ACTAR  start AVERB for  exchang to stop  and   tri to pull away  of  reporters.N journalist  eventu drag away from  site to prevent  from talk    monks. monk also claim   heavi secur presenc around  templ   withdrawn  for  ACTAR visit  and   NONTOPIC N of  peopl insid  inner sanctum of  templ   genuin worshipp    brought in to  templ by ACTAR to make  seem   normal religi life  return to  capital. on N  occas on DAYZ   and   on DAYZ   access to  ADMINN around  templ  complet AVERB  by ACTAR  ADMINN   main monasteri  drepung  sera  and   ramoch   also AVERB by ACTAR   monk lock inside.baima chilin  vice chairman of  tibetan gover ACTAR   deni   author  artifici creat  impress   templ  busi  and   NONTOPIC  monk    arrest for  actions.howev   reveal  of  N peopl arrest in sub_tibet sinc  AVERB    monks. caught  guard  ACTAR  face intern critic for  tough respons to  wave of AVERB  and   AVERB   swept tibetan ADMINN    last N week  in sub_tibet  author   attack for react  slowly.  tibetan capit suffer  worst AVERB   seen in decad on  MONZ  N  and    of  MONZ  N  N day of  peac AVERB   led by monks.yet   offici AVERB count from  AVERB now N resid believ  local author delay far  long  stop  violence.  sent ACTAR   particular strong among han chines   bore  brunt of  AVERB   most conduct by tibetans.  build  around  place on fire  and  ..peopl  knive  NONTOPIC  chines resid of  old tibetan quarter surnam yang   forc out of  home.yet for hour    thing  saw   N polic ACTAR ACTAR  AVERB in  AVERB NONTOPIC  in  earli AVERB    modest equi ACTAR . reason for  delay  still unclear.N theori hold   ADMINN  lead politician  still in beijing at  time attend  nation peopl  ACTAR  slow decis making.oth contend  ACTAR  reluct to send in heavili arm troop  N  MONZ  olympics.stil other suggest  ACTAR   busi monitor  ADMINN  main monasteri to respond to  AVERB.whatev  explan   slow respons reinforc  impress   author  caught  guard by  mood of  tibetan population."
"13",35437033,"guangdong","beijing","beijing  SOURZ  N of peopl took to  street of  DIRECTZ  chines ADMINN on DAYZ    AVERB  ACTAR  to AVERB  propos garbag inciner plant  particip  and   eyewit NONTOPIC.  AVERB in guangdong ADMINN  sub_guangdong   latest to highlight  chines  becom increas wari of  enviro ACTAR al hazard of  project  still lack public forum to voic  concern  and   affect  gover ACTAR   decis make process.   worri   impact   MONZ   on  water sourc  NONTOPIC  local resid  gave   famili name  chen  in fear of possibl gover ACTAR  retaliation.burn will definit caus air pollution.  concern   health of  ACTAR   public notic by  sub_guangdong gover ACTAR  NONTOPIC  N peopl AVERB in  ADMINN seat  public squar to question  locat for  propos project ACTAR   and   eyewit  howev  estim  N N peopl join  AVERB   and   provid photo show thick crowd  wide  N car lane move  streets.  AVERB came N  MONZ  massiv AVERB   propos wast inciner in  DIRECTZ  ADMINN of sub_zhejiang left at  DIRECTZ  N AVERB  and   N ACTAR  AVERB in  MONZ . hina  ADMINN  challeng   daunt task of proper dispos of huge amount of trash generat by  countri  grow  and   increas affluent urban population.expert  and   gover ACTAR believ high standard inciner can   feasibl solut to ensur public sanitation. et member of  chines public   readi to accept gover ACTAR  propos for trash inciner despit repeat assur   project will  minim enviro ACTAR al impact.rath   remain deepli skeptic   local gover ACTAR s. bserver  NONTOPIC   lack of transpar  and   meaning public engag ACTAR   sow  distrust.  also    old score to settl   gover ACTAR promis  use of  technolog       AVERB out   technolog   get impl ACTAR ed proper in oper  NONTOPIC wu yixiu  head of  enviro ACTAR al ACTAR greenpeac  toxic campaign in DIRECTZ  asia. n  public notic post on  offici microblog account   sub_guangdong gover ACTAR  NONTOPIC    AVERB reason  and   law suggest  and   opinion from  public  and    pick  project site scientif  and   in accord of  law. ome of  AVERB  and   eyewit NONTOPIC  associ SOURZ by phone  DAYZ   spontan AVERB in  ADMINN of sub_henan   sub_guangdong seat   order  ACTAR snatch banner from  ACTAR   dispers crowd by forc  and   drag away AVERB  and   spectators. complain   gover ACTAR   censor ACTAR coverag of  AVERB  and   ban  on public payrol from join . all to  local gover ACTAR   and   ACTAR in boluo rang unanswered. hoto provid by eyewit  and    circul in ACTAR  social ACTAR show ACTAR  hold  banner oppos  inciner    MONZ ed  sub_henan  street  despit period rain showers.  ACTAR  NONTOPIC  crowd also AVERB slogan   protect  homeland  and   refus trash. __.associ SOURZ research henri hou contribut to  SOURZ."
"14",12480863,"yunnan","hubei","AVERB  french supermarket chain carrefour erupt in ADMINN across ACTAR on DAYZ   fuel by anger   disrupt of  olymp torch relay   went  pari near N week ago.  ACTAR  AVERB outsid  french embassi  and    beijing french school.  recent unrest in tibet  and   AVERB   worldwid olymp torch relay  creat  backlash of anger insid ACTAR   view  support independ for tibet.  nationalist outburst come  chines ACTAR  launch  sustain attack  foreign critic of ACTAR  tibet polici  and   on  dalai lama  tibet  spiritu leader   beijing blame for instig AVERB last  MONZ  in tibet  capital. N of ACTAR  carri chines flag  and   pictur of  late ACTAR chairman  mao zedong  AVERB outsid  carrefour store in sub_hubei in DIRECTZ  hubei ADMINN DAYZ .  woman work at  store in   build   carrefour estim  N peopl took part in  AVERB  most youth  and   univers ACTAR . held banner  and   sang  nation anthem  NONTOPIC  woman     give  surnam  wang. ACTAR broadcast cabl tv NONTOPIC N ACTAR  AVERB outsid  carrefour in sub_anhui  in DIRECTZ  ACTAR  anhui ADMINN  staff member NONTOPIC     AVERB  and    store  close      provid detail  and   hung  without provid  name. AVERB also took place at carrefour store in  sout DIRECTZ  ADMINN of sub_yunnan   popular tourist ADMINN sub_shaanxi in DIRECTZ  ACTAR  and    port ADMINN of sub_shandong.  woman  answer  phone at  carrefour in sub_yunnan NONTOPIC  lot of peopl  still outsid protesting. refus to give  name  and    details. on DAYZ   small AVERB broke out in beijing at  carrefour  and   outsid  french embassi    placard read tibet  part of ACTAR  offici SOURZ also NONTOPIC  AVERB in front of  beijing french school.  re support  olymp  and   boycot tibetan independ  NONTOPIC  organ of  AVERB at  beijing carrefour   refus to give  name. carrefour   N largest hypermarket in  world  wal mart store inc.  N store in ACTAR employ N people.carrefour ACTAR NONTOPIC in  stat ACTAR  last week   support  beijing olymp   and   alleg     role in chines polit  intern relat  baseless. call to AVERB  and   boycott good from carrefour. N of   popular supermarket chain in ACTAR  spread  internet chat room  and   via cell phone text messag   pro tibet AVERB disrupt olymp torch stops.  round  world torch relay  meant to highlight ACTAR  rise econom  and   polit power. ACTAR   AVERB on   disrupt  relay in N ADMINN includ pari  london  and   san francisco. in pari   relay on  MONZ  N descend  chao   ACTAR  grab for  flame  and   forc secur ACTAR to repeat snuff out  torch  and   transport  by bus past AVERB yell free tibet .. chines feel  AVERB   attack on  country. nationalist feel  amplifi by  popular of jin jing   disabl fencer  becam  household name  stubborn cling to  torch   tibet support tri to wrestl  away   pari relay. anti french sent ACTAR  in ACTAR also  grown sinc french presid nicola sarkozi NONTOPIC last  MONZ    consid  attend  olymp game open ceremoni  of ACTAR  crackdown on tibet. in pari  N of pro ACTAR AVERB AVERB  AVERB DAYZ  in support of beijing.N of  ACTAR    AVERB at  place de la republiqu  wore t shirt emblazon   phrase let  make  olymp  bridg    wall in french.  far  ACTAR appear support of  view taken  carrefour     also sign  beijing  attempt to calm  of  nationalist spirit.  editori in SOURZ    featur promin DAYZ  on chines onlin SOURZ portal   titled.  best way to love  countri  to   job well.chines  concentr  energi on help to build  chines economi   editori NONTOPIC. beijing  blame recent violenc in tibet   broke out  MONZ  N  on  dalai lama  and    support ACTAR NONTOPIC N peopl AVERB in AVERB in  tibet capit of sub_tibet.  dalai lama  gover ACTAR  in exil deni  involv ACTAR  in  violence. NONTOPIC   N peopl  AVERB in  gover ACTAR  crackdown."
"15",19463927,"henan","anhui","ACTAR inform center for human right  and   democraci  learn   AVERB by public secur ACTAR  of zuogezhuang ADMINN hip in hebei  sub_hebei ADMINN on N  MONZ  trigger  AVERB.around N resid AVERB  ADMINN hip gover ACTAR   and   AVERB  ACTAR vehicle. AVERB   stop   small hour  morn  N  MONZ  .in anoth event  around N resid dissatisfi  compens for reloc AVERB  road in henan  sub_henan ADMINN   past N days. peopl  AVERB in  AVERB   resid  and   public secur ACTAR . center  learn   truck broke  along  roadsid in zuogezhuang yesterday afternoon. law enforc ACTAR  vehicl of  public secur bureau arriv at  scene  and   fine  driver    latter refus to pay  fine.follow  quarrel   N side  public secur ACTAR  AVERB N ACTAR on  truck.onlook wit  incid  and   angrili AVERB  AVERB   and   AVERB  ACTAR vehicle.lat  around N resid AVERB  and   AVERB  ADMINN hip gover ACTAR .at N hour  morn    still N of resid AVERB near  AVERB vehicle.ear  morn  photo of  AVERB vehicl post by netizen on various onlin forum  swift removed.from N to N  MONZ   around N resid AVERB sub_hubei road  and   xiyuan road in sub_henan  henan. ADMINN  acceler pace of reloc in nancun involv N resid   AVERB road in AVERB  unfair compensation. AVERB of road paralyz transport nearbi  and   impact ten of N of commuters.yesterday   resid AVERB   special ACTAR   and   N elder resid  injured. .attac ACTAR s"
"16",17329882,"beijing,guangdong,hunan,henan,jiangsu,shandong,shanghai,chongqing,yunnan","beijing","beijing   MONZ t.N SOURZ.  eds. updat  higher number of ADMINN  ad detail    N chines ACTAR  AVERB anti ACTAR AVERB DAYZ  in at  DIRECTZ  N ADMINN in AVERB at ACTAR  nation of  ACTAR of islet in  DIRECTZ  ACTAR sea control by ACTAR  claim by ACTAR  and   ACTAR  in term of  number of particip  and   ADMINN involv   anti ACTAR AVERB   largest sinc  N countri normal diplomat relat in N  surpass  scale of AVERB  occur in N  accord to  diplomat sourc in beijing.  AVERB AVERB violent   protestor AVERB  arm ACTAR  and   AVERB ACTAR se brand car  in  wake of chines authoriti  tacit approv of anti ACTAR AVERB  and    flood of anti ACTAR NONTOPIC  and   broadcast by offici chines ACTAR  at  AVERB in beijing outsid  ACTAR se embassi particip in by N protestor   of  broke  barricad  and   AVERB  arm ACTAR   attempt to break   compound. carri chines flag   protestor denounc  ACTAR se gover ACTAR   NONTOPIC ACTAR  DAYZ     bought privat own land in  senkaku island   ACTAR call diaoyu  to bring  territori  state control.  hurl plastic bottl  and   egg   embassi ground  and   AVERB slogan   protect  diaoyu island  and   slap econom sanction on ACTAR    N straight day of anti ACTAR AVERB in front of  embassy. elsewher in ACTAR   N peopl join  AVERB in sub_hunan  hunan ADMINN    attack ACTAR se brand car  and   break window of  ACTAR se supermarket store heiwado. of  N protestor in sub_anhui  jiangsu ADMINN  broke   and   ransack   N ACTAR se restaurants. in sub_shandong  shandong ADMINN  protestor enter  jusco supermarket run by  aeon ACTAR of ACTAR  and   AVERB facil   accord to  ACTAR se consul general . in DIRECTZ  ACTAR  guangdong ADMINN  N of peopl AVERB in  ADMINN of sub_guangdong  sub_guangdong  and   sub_guangdong. ACTAR se restaur  shop bear ACTAR se brand name  local shop adjac to ACTAR se shop  broken   and   ransack  AVERB ACTAR stood by watch  footag from ACTAR showed.   ACTAR  long live ACTAR   ACTAR  chanted. ACTAR  now tv show  unidentifi man NONTOPIC  ACTAR  engag ACTAR in battl   invad  territori ACTAR  shameless   took advantag of us.chines peopl  stand unit   NONTOPIC. N of ACTAR stood guard outsid  ACTAR se consul general in sub_guangdong  prevent ACTAR  from get near. AVERB also broke out in ADMINN like shanghai  chongqing  sub_henan  sub_jiangsu  and   sub_yunnan.  AVERB  like to continu  to  Nst anniversari DAYZ  of  start of  N mukden incid  also known   manchurian incid  in   imperi ACTAR se armi blew   ACTAR se railway in DIRECTZ  manchuria to serv   pretext for invad nort DIRECTZ  ACTAR   seri of AVERB came appar in respons to call on internet site to AVERB DAYZ   and   DAYZ  across ACTAR  ACTAR  nation of  senkakus. ACTAR claim  islet   part of chines territori sinc ancient times.in talk last DAYZ  in vladivostok  russia  presid ACTAR NONTOPIC ACTAR se prime minist yoshihiko noda  ACTAR firm oppos ACTAR  move to put   state control. premier ACTAR NONTOPIC DAYZ   ACTAR will absolut make  concess on issu concern  countri  sovereignti  and   territori integrity. ACTAR maintain  senkaku island   integr part of ACTAR se territori  and       territori disput   N countri ACTAR also claim sovereignti   uninhabit island    known  tiaoyutai t..o  ACTAR se."
"17",23362170,"shaanxi","beijing","N disgruntl tricycl oper  AVERB  AVERB in ACTAR  DIRECTZ  ADMINN of sub_shaanxi demand  right to pli  trade  AVERB NONTOPIC DAYZ .  AVERB DAYZ  outsid  ADMINN gover ACTAR  ADMINN    order ban  to N N wheeler from  street of  ancient chines capit to eas traffic problems.  ACTAR arrest N of  elect ACTAR    harden  resolv  N ACTAR surnam zheng NONTOPIC SOURZ by phone.   plan  bigger AVERB on  MONZ  N.  sent out leaflet  and      organ ADMINN ide   today  N ACTAR  releas  and     pass on  gover ACTAR   request   call   AVERB. zheng  and   other insist  DAYZ   AVERB  go ahead regardless.gov ACTAR  and   ACTAR    ACTAR e avail for co ACTAR .  of  N wheeler  use  taxi  other to carri goods. accord to anoth ACTAR surnam gui  N AVERB   at  ADMINN  of  ADMINN gover ACTAR  on DAYZ   demand  scrap of  ban   due to  impl ACTAR ed on  MONZ  N.  believ     to N N wheel vehicl in sub_shaanxi   mean    go to put N peopl out of work  gui NONTOPIC.  of us  unemploy    laid  from  jobs.oth  elder guy tri to make  extra money. slogan   AVERB includ  don t steal   don t rob   don t fight      livelihood   law.. banner read piti gover ACTAR   miser unemploy   must eat. ACTAR  NONTOPIC  gover ACTAR   order  ACTAR blackout  and   ADMINN televis station  and   ACTAR    NONTOPIC  unrest.  NONTOPIC    AVERB   N ACTAR on DAYZ .  gover ACTAR   now NONTOPIC   will begin regist  bike driver to see  N  unemploy   N  farmer  and    N  migrant ACTAR   zheng NONTOPIC.  NONTOPIC  will give us  new plan on  ban in   MONZ   time    of  MONZ  N  N wheel bike will  banned."
"18",1139483,"anhui","anhui","N chines univers ACTAR  AVERB  rare AVERB  week  demand better traffic safeti measur   schoolmat  AVERB in  road accid outsid  campus gate  wit NONTOPIC on DAYZ . ACTAR AVERB   rare in ACTAR sinc  armi crush ACTAR led AVERB for democraci centr around beijing  beijing on MONZ  N. teacher at sub_anhui univers of technolog in anhui ADMINN NONTOPIC  N ACTAR  AVERB peac outsid  ADMINN gover ACTAR  headquart on DAYZ . N teacher at  univers  N km  N mile  DIRECTZ  of shanghai  NONTOPIC  ADMINN gover ACTAR   agre to improv safeti on  busi thoroughfar pass  campus gate   truck AVERB N ACTAR  and   AVERB N others. AVERB   uncommon across ACTAR  and    usual AVERB by disgruntl laid  ACTAR   and    tax farmers."
"19",16323860,"guangdong","guangdong","N ACTAR  anger by land seizur  and   alleg corrupt AVERB in front of sub_guangdong  ADMINN gover ACTAR  headquart yesterday    ADMINN peopl  ACTAR met elsewher in  ADMINN for  close ceremoni of  annual session.  ACTAR  from wanggang ADMINN demand adequ compens for land AVERB by  local gover ACTAR   and    remov of  ADMINN  ACTAR secretary. in  new challeng for guangdong  liber mind ACTAR chief wang yang    threaten to AVERB  ADMINN  in sub_guangdong  baiyun ADMINN    N wukan   disput   solv properly.li hongd    N year old ACTAR  NONTOPIC    N AVERB outsid  headquart   previous appeal  ignored. NONTOPIC   worri    land in  now urban ADMINN  soon  gone   investig   local gover ACTAR   action  delay .   collect power of  ACTAR    want to get  voic heard by  gover ACTAR    ADMINN peopl  ACTAR  li NONTOPIC.communist rule in wanggang ADMINN  clear  replac by corrupt power affili  triad gangs.  problem   solv  wanggang will becom guangdong  N wukan. land  left by  ancestor   will fight   end to get  back. xie xiaodan    newli appoint deputi mayor of sub_guangdong  overse ADMINN  includ public secur  and   AVERB   sent to meet ACTAR   Npm.N ACTAR   chosen to meet xie insid  sub_guangdong AVERB ADMINN next to  ADMINN headquarters.  lengthi articl by wang  whose peac settl ACTAR  of  wukan upris earn  widespread prais  appear yesterday in  ACTAR journal qiushi  seek truth .in    stress  need to put peopl  interest N. wang  come  pressur sinc  wukan settl ACTAR  from hardlin  warn   conciliatori approach  lead to  protests.deputi guangdong ACTAR chief zhu mingguo broker  peac deal last  MONZ  in wukan  near sub_guangdong in DIRECTZ  guangdong   end  MONZof AVERB  gover ACTAR  land grabs. wang wrote  increas public awar of democrat right meant   gover ACTAR     scientif  and   target  seek good for  public. gover ACTAR   cater to  public  draft public policies. yesterday  ACTAR  carri colour flag  and   larg white banner near peopl  park  denounc  ADMINN gover ACTAR   corrupt ACTAR   NONTOPIC ADMINN ACTAR secretari li zhihang of leas collect land  and   pocket   N yuan  hk N   embezzl  to N yuan from ADMINN co oper   and   interven in local elections. li zhihang  seen outsid  headquart  tri to convinc ACTAR  to return to wanggang. refus to co ACTAR  on  accusations.sub_guangdong ACTAR tri to seal   AVERB  and   stop journalist talk to . ACTAR  NONTOPIC xie met  ACTAR for  N minut  and    urg to  ACTAR eli suspend li zhihang  and   investig  for graft ACTAR   return from  meet NONTOPIC xie reject  demand   promis   ACTAR e investig    repli by  MONZ  N.  N dissatisfi ACTAR   still AVERB outsid  headquart late last night. NONTOPIC     written NONTOPIC from  AVERB ADMINN promis   repli by  MONZ  N  and    stay outsid  build   ADMINN reopen  morn to get  repli in writing.  fear repris   return to wanggang  N year old ACTAR NONTOPIC.li zhihang  well connect to triad gangs.  tast  punch  and   bulli ."
"20",22166697,"tibet","tibet","chines ACTAR fire tear gas to dispers  N day of AVERB in  tibetan capit of sub_tibet by N of ACTAR monk demand  ADMINN  independ  SOURZ free asia NONTOPIC DAYZ .  to N monk  MONZ ed from  ACTAR to ACTAR headquart DAYZ  to demand  releas of monk detain  day earlier   AVERB mark  anniversari of  N tibetan   upris crush by ACTAR   NONTOPIC.  of   MONZ er on DAYZ  AVERB slogan   free  peopl  and    want  independ tibet   us fund broadcast NONTOPIC  quot witnesses. on arriv at ACTAR headquart    confront by  coupl of N arm ACTAR    fire tear gas to break   AVERB   NONTOPIC.  SOURZ   ACTAR ion whether  monk  detain in  confrontation.  ACTAR   gover ACTAR   public secur bureau in sub_tibet deni knowledg of  incid  contact by SOURZ by phone on DAYZ . SOURZ free asia initi NONTOPIC   to N monk  particip in  AVERB on DAYZ   and     N  N  arrested.  foreign ACTAR spokesman later NONTOPIC  local ACTAR  quash  DAYZ  AVERB  and     arrest   made     NONTOPIC  N. cite  tibetan gover ACTAR  offici  ACTAR  state run SOURZ also NONTOPIC N monk  AVERB on DAYZ   although    NONTOPIC  DAYZ   appar unrest.  AVERB coincid   Nth anniversari of  crush of  tibetan upris  chines rule by  peopl  liber armi of ACTAR exil tibetan AVERB high profil AVERB around  world to mark  day. chines troop AVERB ten of N of tibetan   quash  N upris  accord to  tibetan gover ACTAR  in exil  website. tibet  spiritu leader   dalai lama  AVERB  homeland follow  uprising. ACTAR  rule tibet sinc N   year  send troop in to liber    and   continu to denounc  dalai lama for   NONTOPIC   effort to seek independ for  homeland."
"21",19539442,"anhui","anhui","center  learn  major  and   bloodi AVERB  erupt in sub_anhui  anhui   N peopl AVERB pollut of  river AVERB  N of public secur ACTAR N peopl   AVERB  N  MONZ   and   today at  gover ACTAR  build  and    locat   N member of  public AVERB pollut caus by  construct upstream of  larg garbag process plant. of earli  morn  author  brought in to shucheng  N   N arm ACTAR  and   public secur AVERB control ACTAR from  locations. netizen photograph N public secur ACTAR attack  and   AVERB  crowd of demonstrators. N   N member of  public   AVERB  far.N peopl  taken to  hospit in critic condition. center  learn   ADMINN gover ACTAR   redevelop  former ordnanc ACTAR N factori on  upper reach of  nangang river in  ADMINN  to set   larg garbag process plant. will serious pollut  drink water of ten of N of ACTAR  within  jurisdict of nangang  and    ADMINN .on N  MONZ   N member of  public AVERB nation rout N to AVERB.  result    AVERB by N of AVERB control ACTAR    N elder person  and   N woman  serious injured.  rumor spread   serious AVERB peopl  AVERB  on N  and   N  MONZ    N ACTAR   and    resid of sub_anhui went to  gover ACTAR  build to demonstrate.yesterday  and    day    author urgent brought in arm ACTAR  special ACTAR   and   public secur ACTAR to sub_anhui from place includ liuan. number of AVERB control public secur  and   arm ACTAR  now reach  N   N.N major  and   bloodi AVERB  crowd of AVERB  and   public secur ACTAR occur on N  and   N  MONZ . crowd carri N long banner  includ N berat ADMINN ACTAR zhao qiang    fascist   and   public secur ACTAR  sometim AVERB  ACTAR   grab  banners.N journalist from N ACTAR organ includ anhui televis   photograph equi ACTAR  AVERB   and   N peopl from anhui tv  injured. morn  larg number of resid  still AVERB in front of ADMINN gover ACTAR  headquart   and   N public secur ACTAR  on guard.from N  MONZ  to today   N   N member of  public   AVERB in  AVERB   and   N peopl   taken to  hospit in critic condition...attac ACTAR s"
